latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-34.622143,-58.40909,19.0,-10800,America/Argentina/Buenos_Aires,-03

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),precipitation_sum (mm),rain_sum (mm),wind_direction_10m_dominant (°)
2015-12-05,51,24.6,17.9,21.4,25.9,15.2,21.0,0.90,0.90,157
2015-12-06,1,21.3,11.4,16.7,20.9,8.0,14.7,0.00,0.00,156
2015-12-07,0,23.7,15.2,19.7,24.2,13.4,18.6,0.00,0.00,41
2015-12-08,3,28.2,19.1,23.5,29.0,16.9,22.7,0.00,0.00,4
2015-12-09,3,27.5,18.1,22.9,30.1,18.0,23.7,0.00,0.00,201
2015-12-10,0,32.1,18.8,25.8,31.8,17.8,25.1,0.00,0.00,303
2015-12-11,1,33.3,21.4,27.4,31.8,21.5,26.7,0.00,0.00,323
2015-12-12,51,31.9,23.5,27.3,36.5,23.6,29.5,0.40,0.40,339
2015-12-13,55,32.0,21.7,27.0,34.7,24.5,30.0,1.40,1.40,330
2015-12-14,65,26.0,20.5,23.8,28.4,21.9,25.9,29.60,29.60,144
2015-12-15,2,26.0,18.7,22.3,28.1,18.0,22.5,0.00,0.00,134
2015-12-16,1,28.4,18.8,23.3,28.7,17.2,22.4,0.00,0.00,50
2015-12-17,61,26.9,20.3,23.4,29.6,20.0,24.5,4.80,4.80,12
2015-12-18,3,25.2,18.7,22.0,25.9,14.8,19.5,0.00,0.00,198
2015-12-19,0,23.2,14.1,19.0,22.9,12.0,17.0,0.00,0.00,178
2015-12-20,1,25.3,17.0,21.3,25.5,15.1,20.2,0.00,0.00,47
2015-12-21,53,27.6,19.7,23.6,29.9,18.1,24.1,0.90,0.90,53
2015-12-22,63,27.2,22.4,24.0,30.9,23.6,26.7,7.80,7.80,75
2015-12-23,51,27.3,21.3,24.5,32.1,24.0,27.8,0.30,0.30,267
2015-12-24,1,26.8,20.7,23.6,29.2,19.6,24.1,0.00,0.00,113
2015-12-25,0,28.5,20.3,24.3,31.1,19.6,25.4,0.00,0.00,41
2015-12-26,0,29.0,21.4,25.3,32.4,22.0,27.1,0.00,0.00,30
2015-12-27,0,30.9,22.4,26.8,35.8,24.3,29.4,0.00,0.00,18
2015-12-28,1,32.3,23.8,28.2,36.4,26.7,31.4,0.00,0.00,37
2015-12-29,2,30.5,24.8,27.4,35.3,26.4,30.5,0.00,0.00,49
2015-12-30,51,28.7,23.6,26.1,31.6,25.1,28.9,1.10,1.10,114
2015-12-31,3,27.8,22.4,25.2,29.8,24.4,26.7,0.00,0.00,102
2016-01-01,51,28.0,23.2,25.3,30.8,25.2,27.1,0.20,0.20,83
2016-01-02,1,29.8,22.8,26.2,31.3,23.3,27.3,0.00,0.00,62
2016-01-03,3,28.7,22.8,25.6,29.5,23.4,26.3,0.00,0.00,62
2016-01-04,55,27.9,24.0,25.7,32.2,26.5,28.6,3.60,3.60,54
2016-01-05,53,27.7,21.4,24.6,30.1,17.5,25.8,4.30,4.30,153
2016-01-06,2,26.2,17.8,21.9,26.3,15.0,20.3,0.00,0.00,145
2016-01-07,1,26.3,17.6,22.1,25.7,17.2,21.1,0.00,0.00,126
2016-01-08,51,25.7,20.4,22.8,25.1,20.5,22.5,0.30,0.30,68
2016-01-09,2,27.1,19.8,23.2,28.3,19.9,23.2,0.00,0.00,129
2016-01-10,61,27.1,21.2,23.2,30.0,21.5,24.9,4.20,4.20,97
2016-01-11,1,28.4,19.0,24.2,33.0,21.2,27.1,0.00,0.00,95
2016-01-12,61,29.9,23.4,26.1,31.5,24.9,27.7,2.30,2.30,291
2016-01-13,1,27.6,19.6,23.8,29.0,18.0,24.1,0.00,0.00,113
2016-01-14,0,31.2,21.6,26.4,32.4,19.9,25.8,0.00,0.00,354
2016-01-15,1,30.5,21.4,25.6,33.2,19.3,25.4,0.00,0.00,91
2016-01-16,1,30.5,19.9,24.9,32.7,19.2,25.0,0.00,0.00,74
2016-01-17,51,33.0,24.6,28.6,34.6,24.9,29.6,0.20,0.20,316
2016-01-18,1,28.3,21.4,24.9,29.0,20.2,24.5,0.00,0.00,129
2016-01-19,1,28.4,20.5,24.3,28.3,19.7,23.3,0.00,0.00,89
2016-01-20,53,29.7,23.6,25.5,32.1,22.8,25.9,2.70,2.70,68
2016-01-21,2,29.5,23.3,25.8,32.7,24.1,27.4,0.00,0.00,75
2016-01-22,1,33.8,24.9,29.3,36.4,24.4,30.4,0.00,0.00,5
2016-01-23,55,27.6,22.3,24.6,30.4,20.7,25.0,1.90,1.90,130
2016-01-24,2,35.1,22.1,28.6,36.9,21.2,28.9,0.00,0.00,28
2016-01-25,61,30.3,20.2,25.3,29.3,19.7,24.8,3.10,3.10,245
2016-01-26,51,26.6,21.1,23.5,26.5,18.5,23.1,0.50,0.50,151
2016-01-27,1,25.7,18.8,22.2,25.5,17.6,20.8,0.00,0.00,92
2016-01-28,3,27.1,21.2,23.9,27.3,19.6,22.7,0.00,0.00,84
2016-01-29,3,28.4,22.6,25.3,32.3,21.6,26.7,0.00,0.00,106
2016-01-30,3,26.9,21.0,24.2,27.5,23.0,25.5,0.00,0.00,137
2016-01-31,51,25.6,19.9,22.1,24.9,18.3,21.5,0.10,0.10,161
2016-02-01,1,25.9,15.9,20.9,26.2,14.3,20.0,0.00,0.00,133
2016-02-02,0,27.0,20.0,23.2,28.2,20.4,23.4,0.00,0.00,92
2016-02-03,2,29.0,22.4,25.2,29.5,22.0,25.4,0.00,0.00,58
2016-02-04,0,30.5,22.0,25.9,32.7,22.8,27.3,0.00,0.00,62
2016-02-05,2,30.8,23.6,26.8,34.4,25.4,28.8,0.00,0.00,83
2016-02-06,2,31.3,25.3,27.6,33.4,25.7,29.0,0.00,0.00,84
2016-02-07,53,31.0,25.1,27.2,34.0,24.9,28.0,2.40,2.40,51
2016-02-08,61,27.6,24.1,25.8,32.1,27.9,29.6,5.80,5.80,30
2016-02-09,61,31.8,21.8,26.6,34.9,24.5,29.6,3.30,3.30,236
2016-02-10,0,29.1,22.4,25.4,31.1,22.7,26.3,0.00,0.00,109
2016-02-11,0,30.9,21.9,26.2,34.1,21.5,27.4,0.00,0.00,55
2016-02-12,61,33.5,25.9,29.0,37.2,26.6,31.3,2.70,2.70,7
2016-02-13,65,29.4,23.7,26.0,32.5,23.6,29.0,41.10,41.10,257
2016-02-14,1,29.3,20.9,25.1,33.6,21.6,27.6,0.00,0.00,86
2016-02-15,1,29.6,21.9,26.1,33.5,24.9,29.4,0.00,0.00,73
2016-02-16,51,31.0,24.9,27.3,34.6,26.5,29.4,0.90,0.90,15
2016-02-17,65,30.3,23.6,26.3,33.1,26.2,29.4,45.10,45.10,302
2016-02-18,51,29.2,20.0,24.9,33.6,22.2,28.0,0.50,0.50,128
2016-02-19,61,25.8,21.9,24.3,29.2,22.0,26.3,7.50,7.50,139
2016-02-20,2,25.2,19.6,22.3,27.9,19.8,23.1,0.00,0.00,95
2016-02-21,0,28.4,21.5,24.6,32.2,21.8,26.6,0.00,0.00,63
2016-02-22,1,28.9,22.7,25.5,33.1,23.3,27.8,0.00,0.00,56
2016-02-23,1,29.2,23.2,26.0,34.3,26.1,29.6,0.00,0.00,86
2016-02-24,51,31.2,23.0,26.6,34.8,27.1,30.5,0.20,0.20,259
2016-02-25,51,25.6,19.0,22.8,27.9,17.6,23.1,0.50,0.50,138
2016-02-26,61,24.2,20.7,22.5,25.7,18.8,23.0,8.80,8.80,140
2016-02-27,0,25.3,15.9,21.1,24.4,15.3,19.7,0.00,0.00,241
2016-02-28,1,27.6,17.6,22.6,28.2,16.3,22.6,0.00,0.00,302
2016-02-29,51,26.5,19.3,22.8,29.4,20.0,24.0,0.40,0.40,102
2016-03-01,63,21.8,19.2,20.6,20.5,15.3,18.7,11.30,11.30,106
2016-03-02,51,22.7,18.0,19.9,20.6,15.0,17.3,0.60,0.60,104
2016-03-03,2,23.9,18.8,21.1,25.7,18.5,21.6,0.00,0.00,80
2016-03-04,55,25.5,19.5,21.8,26.7,19.6,22.9,5.20,5.20,9
2016-03-05,51,23.1,17.6,20.1,21.8,15.1,18.9,0.30,0.30,202
2016-03-06,1,21.2,12.9,17.2,20.3,10.7,15.7,0.00,0.00,203
2016-03-07,2,22.7,14.8,18.9,24.0,14.5,18.8,0.00,0.00,126
2016-03-08,2,25.0,17.0,21.1,27.8,17.2,22.2,0.00,0.00,34
2016-03-09,53,21.9,17.5,19.7,23.1,14.1,19.0,2.40,2.40,148
2016-03-10,63,20.2,14.8,17.2,17.9,10.6,14.2,15.60,15.60,161
2016-03-11,2,22.5,14.3,18.4,21.2,12.8,17.2,0.00,0.00,165
2016-03-12,2,21.2,14.4,17.8,21.5,13.1,16.9,0.00,0.00,127
2016-03-13,1,22.6,15.6,18.9,23.3,14.4,18.2,0.00,0.00,62
2016-03-14,0,24.8,17.2,21.0,26.0,17.1,21.4,0.00,0.00,46
2016-03-15,2,27.4,19.4,23.1,30.0,19.3,24.4,0.00,0.00,43
2016-03-16,2,28.4,21.7,24.6,31.6,23.0,26.7,0.00,0.00,43
2016-03-17,1,30.1,22.8,26.1,32.1,22.2,26.8,0.00,0.00,28
2016-03-18,63,26.0,17.8,22.0,27.0,13.7,21.7,17.10,17.10,187
2016-03-19,51,18.9,12.8,16.2,16.3,9.3,12.7,1.10,1.10,131
2016-03-20,51,19.6,15.4,17.4,17.7,12.5,14.9,0.10,0.10,94
2016-03-21,3,21.3,17.7,19.2,21.5,16.0,18.6,0.00,0.00,97
2016-03-22,3,22.7,14.6,19.0,24.0,15.3,20.0,0.00,0.00,91
2016-03-23,1,24.3,17.3,20.6,24.4,17.4,21.0,0.00,0.00,356
2016-03-24,2,25.0,16.1,20.0,24.9,12.8,19.2,0.00,0.00,137
2016-03-25,51,20.1,16.8,18.4,16.6,12.8,14.9,1.20,1.20,125
2016-03-26,53,21.4,18.1,19.2,19.1,16.1,17.3,6.20,6.20,121
2016-03-27,51,23.1,17.7,20.0,21.1,16.5,18.7,0.20,0.20,157
2016-03-28,1,24.8,15.8,19.9,24.7,14.8,19.6,0.00,0.00,208
2016-03-29,1,25.7,15.7,20.7,28.3,15.8,21.7,0.00,0.00,316
2016-03-30,1,25.8,18.6,21.9,27.7,19.5,23.0,0.00,0.00,41
2016-03-31,1,26.3,19.2,22.5,28.5,19.5,23.5,0.00,0.00,37
2016-04-01,63,26.3,20.4,22.1,28.6,20.7,23.0,14.90,14.90,54
2016-04-02,65,21.9,20.2,21.0,24.0,20.6,22.2,64.70,64.70,84
2016-04-03,3,22.1,17.0,19.9,23.3,17.2,20.3,0.00,0.00,130
2016-04-04,61,19.8,18.0,18.9,21.1,14.5,17.1,13.90,13.90,84
2016-04-05,55,22.8,18.5,20.4,24.0,18.7,21.2,1.60,1.60,153
2016-04-06,63,20.8,17.2,18.8,19.9,15.7,18.0,27.40,27.40,121
2016-04-07,51,20.7,16.2,18.4,19.7,16.6,18.0,0.80,0.80,110
2016-04-08,61,20.5,17.6,19.1,19.4,16.9,18.3,11.90,11.90,120
2016-04-09,51,20.8,17.0,18.8,18.5,14.1,16.8,1.70,1.70,133
2016-04-10,51,18.6,14.4,16.3,14.1,10.6,12.5,0.10,0.10,139
2016-04-11,51,19.0,14.3,16.5,16.4,10.3,13.3,0.40,0.40,137
2016-04-12,61,20.5,16.1,18.2,18.6,13.8,16.2,4.10,4.10,105
2016-04-13,63,20.6,16.3,18.4,22.2,14.1,18.3,19.00,19.00,73
2016-04-14,51,22.7,18.3,20.4,24.9,20.2,22.3,0.60,0.60,38
2016-04-15,65,21.9,20.2,21.0,22.9,20.1,21.9,73.40,73.40,358
2016-04-16,65,21.9,18.9,20.8,24.8,17.2,21.6,22.10,22.10,147
2016-04-17,55,18.7,15.1,16.8,16.7,10.7,13.8,11.00,11.00,129
2016-04-18,51,17.8,14.3,16.4,15.3,10.1,12.6,0.80,0.80,118
2016-04-19,61,17.9,14.8,16.5,19.6,13.2,15.7,8.90,8.90,209
2016-04-20,1,19.4,12.0,15.7,18.3,10.4,14.6,0.00,0.00,330
2016-04-21,1,20.6,13.9,16.8,18.6,12.1,15.5,0.00,0.00,227
2016-04-22,0,19.3,12.8,16.1,17.0,10.8,13.8,0.00,0.00,71
2016-04-23,51,21.3,15.9,18.3,22.4,13.8,18.4,0.50,0.50,17
2016-04-24,51,18.9,16.1,17.3,18.6,12.7,16.3,0.50,0.50,163
2016-04-25,61,15.5,10.9,12.4,11.7,5.8,7.6,8.40,8.40,176
2016-04-26,51,13.1,8.4,10.4,6.8,2.5,4.8,0.10,0.10,217
2016-04-27,51,11.6,5.8,8.7,6.1,0.6,3.7,0.40,0.40,221
2016-04-28,3,13.1,5.6,9.6,10.2,2.3,6.5,0.00,0.00,255
2016-04-29,3,13.6,7.8,10.7,10.2,4.3,7.2,0.00,0.00,215
2016-04-30,3,12.3,6.1,9.6,10.0,2.7,6.6,0.00,0.00,181
2016-05-01,1,14.9,8.4,11.5,12.3,5.2,8.5,0.00,0.00,354
2016-05-02,3,16.9,10.4,13.4,17.0,8.6,12.1,0.00,0.00,276
2016-05-03,51,13.1,9.0,11.2,11.1,5.6,8.2,0.20,0.20,128
2016-05-04,1,16.2,7.1,11.7,15.6,4.9,10.1,0.00,0.00,4
2016-05-05,53,16.1,10.6,13.3,15.1,9.8,12.2,1.20,1.20,98
2016-05-06,55,13.4,11.3,12.4,10.9,7.9,9.4,6.40,6.40,112
2016-05-07,3,14.4,10.4,12.1,11.0,7.6,8.9,0.00,0.00,108
2016-05-08,3,15.4,11.3,13.6,14.1,8.1,11.7,0.00,0.00,93
2016-05-09,3,17.4,12.8,15.0,17.3,12.5,14.6,0.00,0.00,101
2016-05-10,3,15.7,12.7,14.2,13.8,9.6,12.0,0.00,0.00,138
2016-05-11,3,13.7,10.1,12.0,10.8,7.4,8.9,0.00,0.00,127
2016-05-12,3,13.1,10.5,11.6,10.1,8.0,9.0,0.00,0.00,129
2016-05-13,3,12.6,9.7,11.2,9.8,7.7,8.7,0.00,0.00,78
2016-05-14,3,15.5,9.9,12.7,13.6,7.6,10.4,0.00,0.00,59
2016-05-15,55,13.9,10.7,12.5,14.2,7.2,9.8,2.60,2.60,185
2016-05-16,3,12.1,8.4,10.5,7.3,3.0,5.9,0.00,0.00,209
2016-05-17,3,11.8,5.8,9.2,7.9,1.7,5.2,0.00,0.00,219
2016-05-18,3,12.1,6.3,9.4,10.3,3.5,6.9,0.00,0.00,184
2016-05-19,51,12.4,6.9,9.7,9.7,4.2,6.9,1.60,1.60,64
2016-05-20,3,14.0,9.0,11.3,12.7,7.3,9.8,0.00,0.00,77
2016-05-21,51,12.4,9.3,11.0,11.4,8.5,10.0,0.60,0.60,189
2016-05-22,2,13.5,8.2,10.9,10.3,5.4,8.3,0.00,0.00,221
2016-05-23,2,13.7,6.0,10.2,11.7,3.8,8.1,0.00,0.00,295
2016-05-24,1,13.9,8.7,11.2,11.7,5.6,8.6,0.00,0.00,16
2016-05-25,3,15.3,11.1,12.5,14.9,8.6,10.7,0.00,0.00,41
2016-05-26,3,13.4,10.2,11.5,10.2,7.4,8.9,0.00,0.00,147
2016-05-27,51,14.1,10.3,12.4,10.7,7.7,9.5,1.40,1.40,130
2016-05-28,53,14.4,12.0,13.1,10.7,9.0,9.6,3.30,3.30,117
2016-05-29,55,14.0,13.0,13.3,13.3,9.6,11.7,4.00,4.00,141
2016-05-30,51,14.3,12.6,13.3,11.6,8.5,9.7,1.20,1.20,272
2016-05-31,51,14.2,10.9,12.5,8.8,5.7,7.8,2.00,2.00,274
2016-06-01,2,13.3,8.3,10.6,7.9,2.9,5.3,0.00,0.00,268
2016-06-02,51,11.3,7.6,9.6,7.6,3.1,5.3,1.50,1.50,257
2016-06-03,3,12.5,7.3,9.9,11.0,4.7,7.6,0.00,0.00,214
2016-06-04,53,10.5,8.0,9.5,9.1,5.5,7.5,4.60,4.60,232
2016-06-05,3,10.7,5.3,7.6,8.5,2.6,5.2,0.00,0.00,215
2016-06-06,2,12.8,7.1,9.8,7.8,3.7,5.8,0.00,0.00,300
2016-06-07,2,12.9,8.2,10.3,6.8,3.5,5.1,0.00,0.00,260
2016-06-08,0,10.7,5.7,7.8,5.2,0.2,2.6,0.00,0.00,249
2016-06-09,51,12.8,3.3,7.8,11.2,0.4,4.8,0.40,0.40,243
2016-06-10,2,9.8,3.6,6.3,4.4,-1.9,1.1,0.00,0.00,227
2016-06-11,0,11.6,2.6,6.4,6.9,-2.4,1.6,0.00,0.00,258
2016-06-12,0,12.0,3.3,7.4,9.9,-0.1,4.4,0.00,0.00,287
2016-06-13,3,12.2,6.1,9.1,8.9,2.3,5.5,0.00,0.00,360
2016-06-14,1,13.5,7.3,10.1,12.0,4.4,7.9,0.00,0.00,31
2016-06-15,1,13.6,5.5,9.7,12.8,3.5,8.4,0.00,0.00,126
2016-06-16,3,15.0,6.6,10.0,13.9,4.7,8.4,0.00,0.00,227
2016-06-17,0,14.9,5.8,9.9,13.2,3.3,7.9,0.00,0.00,266
2016-06-18,1,15.8,5.7,10.1,14.8,3.1,8.3,0.00,0.00,286
2016-06-19,3,9.6,6.0,7.7,6.8,2.8,4.9,0.00,0.00,153
2016-06-20,3,9.1,5.6,7.5,5.9,2.0,4.1,0.00,0.00,106
2016-06-21,2,11.2,6.4,8.5,8.7,3.4,5.6,0.00,0.00,64
2016-06-22,2,13.3,8.6,10.3,11.8,6.3,8.3,0.00,0.00,62
2016-06-23,2,14.7,6.3,10.4,13.5,3.8,8.6,0.00,0.00,30
2016-06-24,2,13.5,9.9,11.3,12.4,7.6,9.4,0.00,0.00,65
2016-06-25,3,11.9,7.9,9.9,8.6,4.3,6.6,0.00,0.00,141
2016-06-26,53,11.5,8.6,10.0,7.2,3.2,4.6,2.30,2.30,118
2016-06-27,61,13.4,10.6,12.4,12.9,7.6,10.1,14.70,14.70,69
2016-06-28,3,12.7,8.6,10.5,9.9,5.1,7.4,0.00,0.00,344
2016-06-29,2,14.8,8.3,11.4,13.6,6.0,9.4,0.00,0.00,13
2016-06-30,53,15.8,12.4,14.2,17.1,11.1,14.4,7.80,7.80,53
2016-07-01,53,14.1,12.5,13.2,14.6,11.4,13.1,11.00,11.00,166
2016-07-02,63,12.9,11.7,12.2,12.9,9.4,10.6,28.20,28.20,137
2016-07-03,63,14.0,11.7,12.5,14.2,10.2,12.0,28.90,28.90,173
2016-07-04,53,12.5,11.6,11.9,11.1,8.5,9.6,6.40,6.40,175
2016-07-05,53,11.8,9.5,10.8,9.0,6.5,7.9,3.30,3.30,180
2016-07-06,53,14.2,7.4,10.4,10.1,3.8,6.9,2.50,2.50,252
2016-07-07,0,16.0,6.8,10.7,13.9,3.4,7.6,0.00,0.00,273
2016-07-08,1,16.3,8.6,12.0,14.5,5.9,9.7,0.00,0.00,340
2016-07-09,2,15.4,10.1,12.5,14.3,7.6,10.7,0.00,0.00,8
2016-07-10,3,14.5,10.6,12.2,14.1,9.2,11.3,0.00,0.00,24
2016-07-11,55,12.8,9.6,11.4,12.3,7.5,10.0,3.00,3.00,89
2016-07-12,2,14.3,8.8,11.0,10.8,4.6,7.6,0.00,0.00,257
2016-07-13,2,13.0,5.9,9.8,10.1,3.3,6.9,0.00,0.00,107
2016-07-14,55,12.4,9.5,10.6,8.6,5.9,7.4,2.60,2.60,109
2016-07-15,51,12.9,8.1,9.9,9.6,2.2,6.2,0.10,0.10,231
2016-07-16,51,9.9,5.6,7.4,3.9,-0.0,1.5,0.60,0.60,224
2016-07-17,3,9.9,1.7,6.0,7.2,-3.2,2.0,0.00,0.00,195
2016-07-18,3,10.4,4.2,7.6,8.1,1.6,5.2,0.00,0.00,127
2016-07-19,3,9.9,6.7,8.0,6.5,2.9,4.9,0.00,0.00,109
2016-07-20,2,9.9,4.5,7.3,7.1,1.3,4.1,0.00,0.00,72
2016-07-21,1,11.6,3.8,8.0,8.9,1.0,5.4,0.00,0.00,7
2016-07-22,1,13.1,6.2,9.5,10.7,3.4,6.9,0.00,0.00,4
2016-07-23,1,14.0,7.3,10.3,13.3,4.5,8.2,0.00,0.00,341
2016-07-24,3,11.3,7.7,9.3,7.0,3.3,4.9,0.00,0.00,117
2016-07-25,63,11.3,8.5,10.1,9.9,3.3,6.3,21.80,21.80,106
2016-07-26,61,11.0,8.5,9.8,9.1,2.3,5.0,12.90,12.90,228
2016-07-27,3,10.1,5.5,7.9,7.5,1.5,4.5,0.00,0.00,215
2016-07-28,2,10.7,6.0,8.2,7.6,3.7,5.6,0.00,0.00,88
2016-07-29,1,11.9,6.7,9.1,9.5,3.1,6.1,0.00,0.00,62
2016-07-30,51,13.6,9.1,11.4,11.9,7.1,9.6,0.10,0.10,83
2016-07-31,63,16.0,10.4,13.0,15.3,8.9,11.9,16.50,16.50,175
2016-08-01,51,13.3,7.3,10.1,11.0,3.4,7.1,0.50,0.50,188
2016-08-02,3,10.9,6.1,8.6,8.2,4.0,6.0,0.00,0.00,78
2016-08-03,1,12.4,7.3,9.7,9.7,4.3,6.7,0.00,0.00,45
2016-08-04,3,15.5,9.6,12.4,15.7,7.3,11.4,0.00,0.00,43
2016-08-05,51,15.7,9.2,12.7,15.6,7.9,12.4,1.70,1.70,138
2016-08-06,1,17.3,7.7,11.7,15.3,5.4,9.7,0.00,0.00,258
2016-08-07,3,15.8,6.5,11.6,14.6,4.5,9.6,0.00,0.00,343
2016-08-08,53,17.3,11.2,13.6,16.1,8.4,11.7,1.20,1.20,339
2016-08-09,0,15.9,7.4,11.5,14.9,5.0,9.8,0.00,0.00,209
2016-08-10,0,15.6,6.4,11.3,13.6,4.0,9.2,0.00,0.00,10
2016-08-11,1,16.3,9.3,12.4,13.9,6.0,9.5,0.00,0.00,8
2016-08-12,1,18.1,10.5,13.9,16.8,8.1,12.1,0.00,0.00,354
2016-08-13,2,19.5,12.5,15.2,18.7,9.4,13.0,0.00,0.00,325
2016-08-14,3,16.8,8.1,13.0,16.2,6.7,11.4,0.00,0.00,135
2016-08-15,2,18.5,10.1,14.1,15.0,8.6,11.7,0.00,0.00,250
2016-08-16,3,16.6,8.8,12.9,15.8,6.6,11.0,0.00,0.00,313
2016-08-17,3,17.0,8.2,12.6,12.8,3.4,8.3,0.00,0.00,256
2016-08-18,0,18.0,7.7,12.6,15.6,4.2,9.6,0.00,0.00,299
2016-08-19,3,16.4,7.9,12.4,14.0,6.4,10.5,0.00,0.00,222
2016-08-20,3,12.2,6.5,9.7,7.7,1.7,4.8,0.00,0.00,157
2016-08-21,2,12.4,3.1,7.8,7.8,0.4,4.1,0.00,0.00,295
2016-08-22,0,18.5,8.4,12.6,15.7,3.5,8.7,0.00,0.00,309
2016-08-23,0,18.7,9.8,13.8,16.4,6.4,11.1,0.00,0.00,341
2016-08-24,1,18.8,11.4,14.6,17.6,8.5,12.5,0.00,0.00,11
2016-08-25,1,21.2,12.4,16.3,21.6,10.9,15.5,0.00,0.00,21
2016-08-26,2,22.9,14.5,17.9,24.0,13.4,17.7,0.00,0.00,51
2016-08-27,63,17.2,10.2,12.9,16.7,4.5,8.7,20.50,20.50,144
2016-08-28,3,12.4,8.7,10.5,8.5,3.8,6.2,0.00,0.00,150
2016-08-29,3,15.0,9.8,12.1,12.1,6.8,9.3,0.00,0.00,139
2016-08-30,3,15.0,8.3,11.5,14.7,6.2,10.2,0.00,0.00,110
2016-08-31,3,18.7,9.4,13.1,18.7,7.7,11.9,0.00,0.00,250
2016-09-01,3,12.2,9.0,10.8,8.1,5.2,6.5,0.00,0.00,155
2016-09-02,1,13.0,6.8,9.8,9.6,3.9,6.2,0.00,0.00,118
2016-09-03,3,11.3,5.6,8.6,6.5,1.3,4.3,0.00,0.00,140
2016-09-04,53,12.3,4.1,8.5,8.3,-0.7,4.4,1.60,1.60,148
2016-09-05,55,10.8,8.4,9.9,7.1,2.5,5.3,15.30,15.30,157
2016-09-06,61,10.7,7.7,9.4,3.8,0.9,2.4,16.50,16.50,211
2016-09-07,51,14.6,9.2,11.5,12.8,3.5,8.5,1.40,1.40,221
2016-09-08,2,18.5,9.4,13.8,16.9,7.7,12.0,0.00,0.00,327
2016-09-09,1,20.9,11.3,15.6,19.7,8.1,13.4,0.00,0.00,342
2016-09-10,1,21.8,12.7,16.7,22.6,11.1,16.4,0.00,0.00,359
2016-09-11,1,21.4,13.4,17.1,21.9,12.7,16.9,0.00,0.00,78
2016-09-12,63,18.5,13.0,16.2,19.8,8.5,15.6,20.20,20.20,91
2016-09-13,3,15.9,11.7,13.4,8.6,4.8,7.3,0.00,0.00,239
2016-09-14,3,15.5,10.1,12.6,11.2,4.5,7.3,0.00,0.00,222
2016-09-15,1,16.9,5.7,11.5,16.1,3.3,10.0,0.00,0.00,336
2016-09-16,2,19.4,11.4,15.0,18.3,9.1,13.4,0.00,0.00,0
2016-09-17,2,20.0,13.2,16.0,20.1,11.5,15.3,0.00,0.00,42
2016-09-18,2,17.3,11.2,13.7,14.0,7.5,10.8,0.00,0.00,201
2016-09-19,3,14.7,8.1,11.6,13.2,4.8,9.1,0.00,0.00,172
2016-09-20,3,16.8,10.7,13.7,15.5,9.6,12.3,0.00,0.00,49
2016-09-21,1,20.6,13.0,16.5,20.1,10.6,15.0,0.00,0.00,22
2016-09-22,2,23.9,15.2,19.0,25.0,8.1,18.3,0.00,0.00,353
2016-09-23,3,15.2,8.0,12.1,12.4,2.2,7.7,0.00,0.00,187
2016-09-24,1,16.0,6.3,11.0,14.5,2.4,8.4,0.00,0.00,192
2016-09-25,1,17.1,6.4,12.3,17.1,4.2,10.6,0.00,0.00,72
2016-09-26,0,19.6,11.1,15.1,18.8,8.9,13.7,0.00,0.00,26
2016-09-27,1,21.8,12.4,16.8,21.2,10.2,15.4,0.00,0.00,18
2016-09-28,2,19.6,11.3,15.8,18.1,6.2,13.4,0.00,0.00,114
2016-09-29,3,13.9,10.2,11.9,10.5,5.7,7.5,0.00,0.00,108
2016-09-30,51,15.0,10.9,12.8,12.6,6.8,9.3,1.10,1.10,85
2016-10-01,2,18.2,11.4,14.7,17.1,9.3,12.8,0.00,0.00,82
2016-10-02,53,16.6,13.5,15.0,14.9,10.9,12.6,3.10,3.10,87
2016-10-03,2,19.4,13.6,16.2,18.5,11.9,14.4,0.00,0.00,98
2016-10-04,3,19.5,13.9,16.6,17.3,11.4,14.0,0.00,0.00,70
2016-10-05,51,17.4,13.7,15.5,16.3,11.2,13.4,0.30,0.30,108
2016-10-06,3,18.1,12.3,15.0,18.2,10.6,14.2,0.00,0.00,156
2016-10-07,61,17.9,12.5,14.9,16.4,8.9,13.7,11.50,11.50,230
2016-10-08,3,16.6,9.7,12.7,14.0,5.2,9.2,0.00,0.00,230
2016-10-09,1,22.3,11.1,16.3,20.9,8.5,14.3,0.00,0.00,343
2016-10-10,53,20.0,13.3,16.5,18.9,12.1,15.1,1.40,1.40,355
2016-10-11,2,22.7,13.7,18.0,24.2,13.0,18.1,0.00,0.00,56
2016-10-12,1,25.0,16.3,19.7,25.1,15.3,20.1,0.00,0.00,18
2016-10-13,63,21.9,16.8,18.8,20.8,15.4,18.4,10.50,10.50,121
2016-10-14,2,21.8,15.5,18.2,21.7,14.0,17.2,0.00,0.00,89
2016-10-15,63,21.6,18.1,19.5,24.4,17.6,20.5,22.10,22.10,72
2016-10-16,51,24.2,17.5,20.2,25.6,16.1,20.8,1.00,1.00,227
2016-10-17,3,20.8,12.9,17.0,19.7,8.1,14.1,0.00,0.00,171
2016-10-18,61,17.5,13.4,15.5,13.6,9.4,11.5,7.60,7.60,121
2016-10-19,63,16.1,12.9,14.6,11.6,8.3,10.1,43.40,43.40,128
